country,year,sex,age,suicides_no,population,suicides/100k_pop,country-year,_gdp_for_year__$_,gdp_for_capita_$,generation
Colombia,1986,female,25-34 years,48,2324500,2.06,Colombia1986,34942489684,1366,Boomers
Colombia,1986,female,55-74 years,13,1175000,1.11,Colombia1986,34942489684,1366,G.I. Generation
Colombia,1986,female,35-54 years,26,2454600,1.06,Colombia1986,34942489684,1366,Silent
Colombia,1986,female,5-14 years,10,3431600,0.29,Colombia1986,34942489684,1366,Generation X
Colombia,1986,male,5-14 years,10,3517300,0.28,Colombia1986,34942489684,1366,Generation X
Colombia,1986,female,75+ years,0,177700,0.0,Colombia1986,34942489684,1366,G.I. Generation
Colombia,1987,male,55-74 years,86,1044703,8.23,Colombia1987,36373307085,1299,G.I. Generation
Colombia,1987,male,75+ years,14,183612,7.62,Colombia1987,36373307085,1299,G.I. Generation
Colombia,1987,male,35-54 years,147,2567656,5.73,Colombia1987,36373307085,1299,Silent
Colombia,1987,female,15-24 years,118,3468807,3.4,Colombia1987,36373307085,1299,Generation X
Colombia,1987,female,25-34 years,29,2651735,1.09,Colombia1987,36373307085,1299,Boomers
Colombia,1987,female,35-54 years,27,2755678,0.98,Colombia1987,36373307085,1299,Silent
Colombia,1987,female,55-74 years,10,1210423,0.83,Colombia1987,36373307085,1299,G.I. Generation
Colombia,1987,female,75+ years,2,257621,0.78,Colombia1987,36373307085,1299,G.I. Generation
Colombia,1988,male,75+ years,27,190910,14.14,Colombia1988,39212550050,1369,G.I. Generation
Colombia,1988,male,55-74 years,83,1069673,7.76,Colombia1988,39212550050,1369,G.I. Generation
Colombia,1988,male,35-54 years,160,2682795,5.96,Colombia1988,39212550050,1369,Silent
Colombia,1988,female,15-24 years,85,3480840,2.44,Colombia1988,39212550050,1369,Generation X
Colombia,1988,female,75+ years,6,268303,2.24,Colombia1988,39212550050,1369,G.I. Generation
Colombia,1988,female,25-34 years,41,2734383,1.5,Colombia1988,39212550050,1369,Boomers
Colombia,1988,female,35-54 years,26,2877134,0.9,Colombia1988,39212550050,1369,Silent
Colombia,1988,female,55-74 years,4,1240926,0.32,Colombia1988,39212550050,1369,G.I. Generation
Colombia,1989,male,75+ years,17,197086,8.63,Colombia1989,39540080200,1350,G.I. Generation
Colombia,1989,male,55-74 years,87,1096341,7.94,Colombia1989,39540080200,1350,G.I. Generation
Colombia,1989,male,35-54 years,152,2802188,5.42,Colombia1989,39540080200,1350,Silent
Colombia,1989,female,15-24 years,78,3489146,2.24,Colombia1989,39540080200,1350,Generation X
Colombia,1989,female,25-34 years,45,2817903,1.6,Colombia1989,39540080200,1350,Boomers
Colombia,1989,female,75+ years,4,278074,1.44,Colombia1989,39540080200,1350,G.I. Generation
Colombia,1989,female,35-54 years,34,3003700,1.13,Colombia1989,39540080200,1350,Silent
Colombia,1989,female,55-74 years,4,1273639,0.31,Colombia1989,39540080200,1350,G.I. Generation
Colombia,1990,male,75+ years,21,202048,10.39,Colombia1990,40274204595,1346,G.I. Generation
Colombia,1990,male,55-74 years,85,1124943,7.56,Colombia1990,40274204595,1346,G.I. Generation
Colombia,1990,male,25-34 years,174,2859281,6.09,Colombia1990,40274204595,1346,Boomers
Colombia,1990,male,35-54 years,153,2924679,5.23,Colombia1990,40274204595,1346,Silent
Colombia,1990,female,15-24 years,95,3499435,2.71,Colombia1990,40274204595,1346,Generation X
Colombia,1990,female,25-34 years,41,2902786,1.41,Colombia1990,40274204595,1346,Boomers
Colombia,1990,female,35-54 years,40,3134518,1.28,Colombia1990,40274204595,1346,Silent
Colombia,1990,female,55-74 years,14,1308768,1.07,Colombia1990,40274204595,1346,G.I. Generation
Colombia,1990,female,75+ years,3,286894,1.05,Colombia1990,40274204595,1346,G.I. Generation
Colombia,1991,male,55-74 years,89,1152018,7.73,Colombia1991,41239551378,1348,Silent
Colombia,1991,male,75+ years,14,210787,6.64,Colombia1991,41239551378,1348,G.I. Generation
Colombia,1991,male,35-54 years,175,3053490,5.73,Colombia1991,41239551378,1348,Boomers
Colombia,1991,female,15-24 years,100,3511813,2.85,Colombia1991,41239551378,1348,Generation X
Colombia,1991,female,25-34 years,54,2991721,1.8,Colombia1991,41239551378,1348,Boomers
Colombia,1991,female,35-54 years,36,3271390,1.1,Colombia1991,41239551378,1348,Boomers
Colombia,1991,female,75+ years,3,298517,1.0,Colombia1991,41239551378,1348,G.I. Generation
Colombia,1991,female,55-74 years,10,1341052,0.75,Colombia1991,41239551378,1348,Silent
Colombia,1992,male,55-74 years,108,1154900,9.35,Colombia1992,49279585355,1664,Silent
Colombia,1992,male,75+ years,20,215800,9.27,Colombia1992,49279585355,1664,G.I. Generation
Colombia,1992,male,35-54 years,180,3058800,5.88,Colombia1992,49279585355,1664,Boomers
Colombia,1992,female,15-24 years,111,3331300,3.33,Colombia1992,49279585355,1664,Generation X
Colombia,1992,female,25-34 years,53,2997700,1.77,Colombia1992,49279585355,1664,Boomers
Colombia,1992,female,35-54 years,48,3267600,1.47,Colombia1992,49279585355,1664,Boomers
Colombia,1992,female,55-74 years,6,1315300,0.46,Colombia1992,49279585355,1664,Silent
Colombia,1992,female,75+ years,1,274400,0.36,Colombia1992,49279585355,1664,G.I. Generation
Colombia,1993,male,75+ years,22,222900,9.87,Colombia1993,55802538219,1845,G.I. Generation
Colombia,1993,male,55-74 years,108,1184100,9.12,Colombia1993,55802538219,1845,Silent
Colombia,1993,female,15-24 years,101,3332600,3.03,Colombia1993,55802538219,1845,Generation X
Colombia,1993,female,25-34 years,53,3088400,1.72,Colombia1993,55802538219,1845,Boomers
Colombia,1993,female,55-74 years,16,1348500,1.19,Colombia1993,55802538219,1845,Silent
Colombia,1993,female,35-54 years,36,3406300,1.06,Colombia1993,55802538219,1845,Boomers
Colombia,1993,female,75+ years,0,283800,0.0,Colombia1993,55802538219,1845,G.I. Generation
Colombia,1994,male,75+ years,31,230500,13.45,Colombia1994,81703500846,2646,G.I. Generation
Colombia,1994,male,55-74 years,110,1214600,9.06,Colombia1994,81703500846,2646,Silent
Colombia,1994,female,15-24 years,130,3343400,3.89,Colombia1994,81703500846,2646,Generation X
Colombia,1994,female,25-34 years,59,3164600,1.86,Colombia1994,81703500846,2646,Boomers
Colombia,1994,female,55-74 years,19,1382700,1.37,Colombia1994,81703500846,2646,Silent
Colombia,1994,female,35-54 years,44,3551000,1.24,Colombia1994,81703500846,2646,Boomers
Colombia,1994,female,75+ years,2,293900,0.68,Colombia1994,81703500846,2646,G.I. Generation
Colombia,1995,male,75+ years,27,237128,11.39,Colombia1995,92507279383,2796,G.I. Generation
Colombia,1995,male,55-74 years,110,1280826,8.59,Colombia1995,92507279383,2796,Silent
Colombia,1995,female,25-34 years,55,3296038,1.67,Colombia1995,92507279383,2796,Generation X
Colombia,1995,female,55-74 years,16,1495950,1.07,Colombia1995,92507279383,2796,Silent
Colombia,1995,female,75+ years,1,337540,0.3,Colombia1995,92507279383,2796,G.I. Generation
Colombia,1996,male,75+ years,33,248909,13.26,Colombia1996,97160109278,2883,G.I. Generation
Colombia,1996,male,55-74 years,124,1313132,9.44,Colombia1996,97160109278,2883,Silent
Colombia,1996,female,25-34 years,58,3336435,1.74,Colombia1996,97160109278,2883,Generation X
Colombia,1996,female,55-74 years,15,1533960,0.98,Colombia1996,97160109278,2883,Silent
Colombia,1996,female,75+ years,3,352470,0.85,Colombia1996,97160109278,2883,G.I. Generation
Colombia,1997,male,75+ years,34,260440,13.05,Colombia1997,106659508271,3106,G.I. Generation
Colombia,1997,male,55-74 years,117,1349163,8.67,Colombia1997,106659508271,3106,Silent
Colombia,1997,female,25-34 years,70,3362418,2.08,Colombia1997,106659508271,3106,Generation X
Colombia,1997,female,55-74 years,17,1575903,1.08,Colombia1997,106659508271,3106,Silent
Colombia,1997,female,75+ years,3,367426,0.82,Colombia1997,106659508271,3106,G.I. Generation
Colombia,1998,male,75+ years,51,271456,18.79,Colombia1998,98443739941,2814,G.I. Generation
Colombia,1998,male,55-74 years,182,1390023,13.09,Colombia1998,98443739941,2814,Silent
Colombia,1998,female,25-34 years,97,3377856,2.87,Colombia1998,98443739941,2814,Generation X
Colombia,1998,female,55-74 years,18,1623053,1.11,Colombia1998,98443739941,2814,Silent
Colombia,1998,female,75+ years,3,382185,0.78,Colombia1998,98443739941,2814,G.I. Generation
Colombia,1999,male,75+ years,53,281533,18.83,Colombia1999,86186158685,2419,G.I. Generation
Colombia,1999,female,25-34 years,97,3388982,2.86,Colombia1999,86186158685,2419,Generation X
Colombia,1999,female,55-74 years,17,1676984,1.01,Colombia1999,86186158685,2419,Silent
Colombia,1999,female,75+ years,3,396321,0.76,Colombia1999,86186158685,2419,G.I. Generation
Colombia,2000,male,75+ years,60,290481,20.66,Colombia2000,99886577331,2755,G.I. Generation
Colombia,2000,female,25-34 years,96,3400584,2.82,Colombia2000,99886577331,2755,Generation X
Colombia,2000,female,75+ years,6,409711,1.46,Colombia2000,99886577331,2755,G.I. Generation
Colombia,2000,female,55-74 years,23,1738797,1.32,Colombia2000,99886577331,2755,Silent
Colombia,2001,male,75+ years,54,304065,17.76,Colombia2001,98203546156,2662,Silent
Colombia,2001,female,25-34 years,105,3416780,3.07,Colombia2001,98203546156,2662,Generation X
Colombia,2001,female,55-74 years,30,1803020,1.66,Colombia2001,98203546156,2662,Silent
Colombia,2001,female,75+ years,4,427591,0.94,Colombia2001,98203546156,2662,Silent
Colombia,2002,male,75+ years,48,316252,15.18,Colombia2002,97933391976,2613,Silent
Colombia,2002,male,55-74 years,177,1609818,11.0,Colombia2002,97933391976,2613,Silent
Colombia,2002,female,25-34 years,92,3430874,2.68,Colombia2002,97933391976,2613,Generation X
Colombia,2002,female,55-74 years,28,1874594,1.49,Colombia2002,97933391976,2613,Silent
Colombia,2002,female,75+ years,4,444232,0.9,Colombia2002,97933391976,2613,Silent
Colombia,2003,male,75+ years,49,327352,14.97,Colombia2003,94684584163,2489,Silent
Colombia,2003,female,25-34 years,93,3447910,2.7,Colombia2003,94684584163,2489,Generation X
Colombia,2003,female,55-74 years,35,1953968,1.79,Colombia2003,94684584163,2489,Silent
Colombia,2003,female,75+ years,6,460065,1.3,Colombia2003,94684584163,2489,Silent
Colombia,2004,male,75+ years,74,337747,21.91,Colombia2004,117074863822,3033,Silent
Colombia,2004,female,25-34 years,91,3474885,2.62,Colombia2004,117074863822,3033,Generation X
Colombia,2004,female,75+ years,9,475649,1.89,Colombia2004,117074863822,3033,Silent
Colombia,2004,female,55-74 years,29,2041937,1.42,Colombia2004,117074863822,3033,Silent
Colombia,2005,male,75+ years,63,347667,18.12,Colombia2005,146566264837,3742,Silent
Colombia,2005,female,25-34 years,93,3515419,2.65,Colombia2005,146566264837,3742,Generation X
Colombia,2005,female,55-74 years,27,2138822,1.26,Colombia2005,146566264837,3742,Silent
Colombia,2005,female,75+ years,5,491399,1.02,Colombia2005,146566264837,3742,Silent
Colombia,2006,male,75+ years,78,363411,21.46,Colombia2006,162590146096,4095,Silent
Colombia,2006,female,25-34 years,96,3566953,2.69,Colombia2006,162590146096,4095,Generation X
Colombia,2006,female,55-74 years,33,2234226,1.48,Colombia2006,162590146096,4095,Silent
Colombia,2006,female,75+ years,4,512391,0.78,Colombia2006,162590146096,4095,Silent
Colombia,2007,male,75+ years,67,378405,17.71,Colombia2007,207416494642,5150,Silent
Colombia,2007,female,55-74 years,16,2339825,0.68,Colombia2007,207416494642,5150,Silent
Colombia,2007,female,75+ years,3,533162,0.56,Colombia2007,207416494642,5150,Silent
Colombia,2008,male,75+ years,69,392608,17.57,Colombia2008,243982437871,5971,Silent
Colombia,2008,female,55-74 years,27,2454148,1.1,Colombia2008,243982437871,5971,Silent
Colombia,2008,female,75+ years,5,553758,0.9,Colombia2008,243982437871,5971,Silent
Colombia,2009,male,75+ years,72,405866,17.74,Colombia2009,233821670544,5643,Silent
Colombia,2009,female,55-74 years,46,2574750,1.79,Colombia2009,233821670544,5643,Silent
Colombia,2009,female,75+ years,3,574080,0.52,Colombia2009,233821670544,5643,Silent
Costa Rica,1985,male,35-54 years,32,218000,14.68,Costa Rica1985,4796628461,2145,Silent
Costa Rica,1985,male,25-34 years,32,219000,14.61,Costa Rica1985,4796628461,2145,Boomers
Costa Rica,1985,male,55-74 years,12,91000,13.19,Costa Rica1985,4796628461,2145,G.I. Generation
Costa Rica,1985,male,15-24 years,33,285800,11.55,Costa Rica1985,4796628461,2145,Generation X
Costa Rica,1985,male,75+ years,1,13000,7.69,Costa Rica1985,4796628461,2145,G.I. Generation
Costa Rica,1985,female,15-24 years,8,274800,2.91,Costa Rica1985,4796628461,2145,Generation X
Costa Rica,1985,female,25-34 years,3,214000,1.4,Costa Rica1985,4796628461,2145,Boomers
Costa Rica,1985,female,35-54 years,3,216000,1.39,Costa Rica1985,4796628461,2145,Silent
Costa Rica,1985,female,55-74 years,1,97000,1.03,Costa Rica1985,4796628461,2145,G.I. Generation
Costa Rica,1985,male,5-14 years,2,300800,0.66,Costa Rica1985,4796628461,2145,Generation X
Costa Rica,1985,female,5-14 years,1,288800,0.35,Costa Rica1985,4796628461,2145,Generation X
Costa Rica,1985,female,75+ years,0,18000,0.0,Costa Rica1985,4796628461,2145,G.I. Generation
Costa Rica,1986,male,75+ years,3,13300,22.56,Costa Rica1986,5477895475,2389,G.I. Generation
Costa Rica,1986,male,35-54 years,48,223500,21.48,Costa Rica1986,5477895475,2389,Silent
Costa Rica,1986,male,55-74 years,20,93300,21.44,Costa Rica1986,5477895475,2389,G.I. Generation
Costa Rica,1986,male,25-34 years,26,224600,11.58,Costa Rica1986,5477895475,2389,Boomers
Costa Rica,1986,male,15-24 years,20,293100,6.82,Costa Rica1986,5477895475,2389,Generation X
Costa Rica,1986,female,15-24 years,7,281700,2.48,Costa Rica1986,5477895475,2389,Generation X
Costa Rica,1986,female,55-74 years,1,99500,1.01,Costa Rica1986,5477895475,2389,G.I. Generation
Costa Rica,1986,female,25-34 years,2,219400,0.91,Costa Rica1986,5477895475,2389,Boomers
Costa Rica,1986,female,35-54 years,2,221500,0.9,Costa Rica1986,5477895475,2389,Silent
Costa Rica,1986,female,5-14 years,1,296100,0.34,Costa Rica1986,5477895475,2389,Generation X
Costa Rica,1986,male,5-14 years,1,308400,0.32,Costa Rica1986,5477895475,2389,Generation X
Costa Rica,1986,female,75+ years,0,18500,0.0,Costa Rica1986,5477895475,2389,G.I. Generation
Costa Rica,1987,male,35-54 years,34,234100,14.52,Costa Rica1987,5841132962,2433,Silent
Costa Rica,1987,male,25-34 years,29,235100,12.34,Costa Rica1987,5841132962,2433,Boomers
Costa Rica,1987,male,15-24 years,22,306700,7.17,Costa Rica1987,5841132962,2433,Generation X
Costa Rica,1987,male,55-74 years,7,97700,7.16,Costa Rica1987,5841132962,2433,G.I. Generation
Costa Rica,1987,female,25-34 years,8,229800,3.48,Costa Rica1987,5841132962,2433,Boomers
Costa Rica,1987,female,15-24 years,7,295000,2.37,Costa Rica1987,5841132962,2433,Generation X
Costa Rica,1987,female,35-54 years,5,231900,2.16,Costa Rica1987,5841132962,2433,Silent
Costa Rica,1987,female,5-14 years,2,310000,0.65,Costa Rica1987,5841132962,2433,Generation X
Costa Rica,1987,female,55-74 years,0,104200,0.0,Costa Rica1987,5841132962,2433,G.I. Generation
Costa Rica,1987,female,75+ years,0,19300,0.0,Costa Rica1987,5841132962,2433,G.I. Generation
Costa Rica,1987,male,5-14 years,0,322900,0.0,Costa Rica1987,5841132962,2433,Generation X
Costa Rica,1988,male,75+ years,4,14300,27.97,Costa Rica1988,6063759371,2460,G.I. Generation
Costa Rica,1988,male,35-54 years,49,240300,20.39,Costa Rica1988,6063759371,2460,Silent
Costa Rica,1988,male,55-74 years,14,100400,13.94,Costa Rica1988,6063759371,2460,G.I. Generation
Costa Rica,1988,male,25-34 years,32,241400,13.26,Costa Rica1988,6063759371,2460,Boomers
Costa Rica,1988,male,15-24 years,22,315000,6.98,Costa Rica1988,6063759371,2460,Generation X
Costa Rica,1988,female,15-24 years,8,302900,2.64,Costa Rica1988,6063759371,2460,Generation X
Costa Rica,1988,female,25-34 years,6,235900,2.54,Costa Rica1988,6063759371,2460,Boomers
Costa Rica,1988,female,35-54 years,3,238000,1.26,Costa Rica1988,6063759371,2460,Silent
Costa Rica,1988,female,5-14 years,0,318500,0.0,Costa Rica1988,6063759371,2460,Generation X
Costa Rica,1988,female,55-74 years,0,107000,0.0,Costa Rica1988,6063759371,2460,G.I. Generation
Costa Rica,1988,female,75+ years,0,19900,0.0,Costa Rica1988,6063759371,2460,G.I. Generation
Costa Rica,1988,male,5-14 years,0,331600,0.0,Costa Rica1988,6063759371,2460,Generation X
Costa Rica,1989,male,25-34 years,50,259000,19.31,Costa Rica1989,6866402028,2686,Boomers
Costa Rica,1989,male,55-74 years,19,109000,17.43,Costa Rica1989,6866402028,2686,G.I. Generation
Costa Rica,1989,male,35-54 years,40,264000,15.15,Costa Rica1989,6866402028,2686,Silent
Costa Rica,1989,male,75+ years,2,16000,12.5,Costa Rica1989,6866402028,2686,G.I. Generation
Costa Rica,1989,male,15-24 years,23,293000,7.85,Costa Rica1989,6866402028,2686,Generation X
Costa Rica,1989,female,15-24 years,12,282000,4.26,Costa Rica1989,6866402028,2686,Generation X
Costa Rica,1989,female,35-54 years,9,262000,3.44,Costa Rica1989,6866402028,2686,Silent
Costa Rica,1989,female,25-34 years,7,251000,2.79,Costa Rica1989,6866402028,2686,Boomers
Costa Rica,1989,female,55-74 years,1,115000,0.87,Costa Rica1989,6866402028,2686,G.I. Generation
Costa Rica,1989,female,5-14 years,2,334000,0.6,Costa Rica1989,6866402028,2686,Generation X
Costa Rica,1989,male,5-14 years,2,349000,0.57,Costa Rica1989,6866402028,2686,Generation X
Costa Rica,1989,female,75+ years,0,22000,0.0,Costa Rica1989,6866402028,2686,G.I. Generation
Costa Rica,1990,male,75+ years,5,19000,26.32,Costa Rica1990,7403457319,2817,G.I. Generation
Costa Rica,1990,male,35-54 years,49,276000,17.75,Costa Rica1990,7403457319,2817,Silent
Costa Rica,1990,male,55-74 years,15,113000,13.27,Costa Rica1990,7403457319,2817,G.I. Generation
Costa Rica,1990,male,15-24 years,35,294000,11.9,Costa Rica1990,7403457319,2817,Generation X
Costa Rica,1990,male,25-34 years,31,267000,11.61,Costa Rica1990,7403457319,2817,Boomers
Costa Rica,1990,female,75+ years,1,23800,4.2,Costa Rica1990,7403457319,2817,G.I. Generation
Costa Rica,1990,female,35-54 years,6,273000,2.2,Costa Rica1990,7403457319,2817,Silent
Costa Rica,1990,female,15-24 years,5,283000,1.77,Costa Rica1990,7403457319,2817,Generation X
Costa Rica,1990,female,55-74 years,2,119000,1.68,Costa Rica1990,7403457319,2817,G.I. Generation
Costa Rica,1990,female,25-34 years,3,259000,1.16,Costa Rica1990,7403457319,2817,Boomers
Costa Rica,1990,male,5-14 years,4,358000,1.12,Costa Rica1990,7403457319,2817,Generation X
Costa Rica,1990,female,5-14 years,1,343000,0.29,Costa Rica1990,7403457319,2817,Generation X
Costa Rica,1991,male,35-54 years,41,289000,14.19,Costa Rica1991,7168999428,2651,Boomers
Costa Rica,1991,male,55-74 years,16,117000,13.68,Costa Rica1991,7168999428,2651,Silent
Costa Rica,1991,male,25-34 years,31,274000,11.31,Costa Rica1991,7168999428,2651,Boomers
